기업명,분기라벨,ROE,ROA,영업이익률,순이익률,EPS,부채비율,유동비율,유동자산,자기자본비율,매출액,매출액 성장률,당기순이익,순이익 성장률,수익성점수,안정성점수,성장성점수
한양디지텍,2024_Q2,4.11,2.34,6.36,3.89,397.45,75.52,129.5,128797477877,56.97,155679635775,-7.073484182993051,6058879244,-19.476663721413235,82.83,17.715000000000003,-13.275073952203144
한양디지텍,2024_Q3,2.59,1.56,3.36,3.0,253.66,65.78,138.97,120089722233,60.32,129060633640,-17.098576832150226,3866828134,-36.179151650377406,52.834,33.864999999999995,-26.638864241263818
한양디지텍,2024_Q4,16.01,9.22,5.89,4.29,1674.28,73.71,134.71,141374476747,57.57,595167452558,361.1533631689366,25523293266,560.0576074633474,341.938,22.430000000000007,460.605485316142
한양디지텍,2025_Q1,2.29,1.31,3.16,2.47,241.74,74.48,136.56,147454551690,57.31,149447685672,-74.8898087370737,3685176612,-85.56151600973419,50.194,22.455,-80.22566237340394
씨앤지하이테크,2022_Q1,5.0,3.04,11.01,10.06,471.34,64.56,274.91,101364258749,60.77,39756829425,-60.79311420576132,4000028707,-19.63898865898017,100.09,103.28,-40.21605143237075
씨앤지하이테크,2022_Q2,1.73,1.12,7.21,7.03,160.36,54.3,324.33,89564774287,64.81,19366225761,-51.288304321314726,1360906053,-65.97759284531055,35.49,140.26999999999998,-58.63294858331264
씨앤지하이테크,2022_Q3,3.88,1.98,11.75,6.28,372.43,95.48,207.6,122359613485,51.16,50292841989,159.69356450589606,3160680088,132.24822029651153,79.264,33.89999999999999,145.9708924012038
씨앤지하이테크,2022_Q4,18.06,10.9,13.19,8.74,1970.01,65.69,280.39,118384985950,60.35,192780700293,283.31637797514963,16856437136,433.3167757153915,404.18,104.68,358.31657684527056
씨앤지하이테크,2023_Q1,3.56,2.21,10.96,15.15,387.36,61.3,270.21,101564397018,62.0,21878398245,-88.65114702262838,3314456361,-80.33714755817898,83.848,104.80499999999999,-84.49414729040367
씨앤지하이테크,2023_Q2,2.24,1.43,8.29,6.6,248.7,56.83,191.04,95737647365,63.76,32218811238,47.263117149643975,2128000181,-35.796403716778336,53.452,70.57,5.733356716432819
씨앤지하이테크,2023_Q3,5.04,3.33,10.36,6.76,601.1,51.44,215.35,112806109251,66.03,81568008163,153.1688942849506,5510969807,158.97412303838522,125.31800000000001,89.25,156.0715086616679
씨앤지하이테크,2023_Q4,11.56,8.01,7.64,7.7,1392.23,44.42,237.34,107680904060,69.24,166725521459,104.40062864576387,12833684433,132.8752448743002,285.428,108.86999999999999,118.63793676003203
씨앤지하이테크,2024_Q1,1.33,0.84,0.27,4.12,156.06,58.86,224.54,117290693558,62.95,35272646286,-78.84388306161392,1454032628,-88.6701855917451,32.524,84.885,-83.7570343266795
씨앤지하이테크,2024_Q2,3.29,2.28,12.92,7.95,407.61,44.16,286.12,116709988162,69.37,49392089725,40.02944186414537,3924436639,169.90017716438754,86.81,133.585,104.96480951426645
씨앤지하이테크,2024_Q3,2.45,1.55,5.07,12.31,295.62,57.93,211.65,124876597664,63.32,23112509807,-53.20604992482934,2846206647,-27.47477131583268,63.4,79.555,-40.340410620331006
씨앤지하이테크,2024_Q4,5.7,3.64,8.56,4.55,715.03,56.76,224.28,134450642489,63.79,151187855593,554.1386325219007,6884277418,141.87553019933625,147.496,87.275,348.0070813606185
씨앤지하이테크,2025_Q1,3.57,2.12,5.51,5.47,459.97,68.33,183.69,154619620138,59.41,80890321697,-46.49681260460631,4428548247,-35.67156030898928,95.328,53.22,-41.084186456797795
디엔에프,2022_Q1,2.2,1.65,11.5,9.77,279.26,33.72,190.24,84269392729,74.78,33085807764,-73.95968709472645,3231597440,-72.55616011493244,60.876,98.78999999999999,-73.25792360482944
디엔에프,2022_Q2,2.62,1.96,14.1,10.97,340.53,33.24,200.18,89116497474,75.05,35934468152,8.609916397747952,3940596221,21.93957614349391,74.03599999999999,104.375,15.27474627062093
디엔에프,2022_Q3,2.5,1.95,15.12,11.19,351.48,28.19,232.18,94115857795,78.01,36355379159,1.1713294467573077,4067305693,3.2154898622890338,76.44800000000001,126.905,2.1934096545231707
디엔에프,2022_Q4,3.68,3.04,12.06,4.29,501.19,20.78,275.2,77983789053,82.8,135178646771,271.8257102471607,5799667020,42.592356162986846,104.852,158.22,157.20903320507378
디엔에프,2023_Q1,2.47,2.01,1.8,13.72,341.0,22.89,249.17,79703175640,81.37,28761699045,-78.72319354274651,3945986767,-31.961839302284638,72.2,142.38,-55.34251642251557
디엔에프,2023_Q2,0.53,0.44,4.0,3.23,73.25,21.5,243.16,72491760745,82.31,26277674498,-8.636570958876744,847598505,-78.51998612645119,16.29,141.235,-43.578278542663966
디엔에프,2023_Q3,1.13,0.93,10.12,8.18,153.41,21.67,227.9,68485965470,82.19,21692838477,-17.447647512906638,1775282518,109.448519260897,34.754,133.375,46.00043587399518
디엔에프,2023_Q4,3.34,3.12,3.4,6.14,447.08,6.82,606.21,60938241131,93.61,84232727799,288.2974000304681,5173530483,191.42012218023768,92.616,343.09000000000003,239.8587611053529
디엔에프,2024_Q1,1.24,1.14,6.34,9.82,38.11,8.43,517.34,64216237080,92.22,19464983517,-76.89142447879851,1911057895,-63.0608556134026,11.33,296.35,-69.97614004610055
디엔에프,2024_Q2,0.16,0.15,1.63,1.24,21.7,7.61,577.19,64167951986,92.93,20222382252,3.891083361763537,251054625,-86.86305497824806,4.976,327.45000000000005,-41.48598580824226
디엔에프,2024_Q3,0.67,0.63,7.54,5.78,38.11,5.34,792.61,58974317184,94.93,17680413651,-12.570074926501796,1022390328,307.23819686651865,10.546000000000001,438.43,147.33406097000844
디엔에프,2024_Q4,0.41,0.39,1.38,0.85,54.52,5.72,717.94,56774853843,94.59,73948566785,318.25133871128344,630867371,-38.29486119708284,11.510000000000002,400.545,139.9782387571003
디엔에프,2025_Q1,0.3,0.28,3.09,2.56,38.3,6.48,631.22,55934446249,93.92,17280462497,-76.63178172574774,443205702,-29.74661198637265,8.906,356.09,-53.18919685606019
메카로,2022_Q1,0.57,0.51,3.46,4.19,83.03,12.14,430.94,64786589450,89.18,20213159731,-75.5796920268021,846261062,-89.04429757260003,18.352,247.92000000000002,-82.31199479970107
메카로,2022_Q2,0.28,0.25,2.91,1.88,40.45,10.14,554.36,60014298368,90.79,21883620522,8.264223967112327,412289461,-51.28105504161788,9.154,312.435,-21.508415537252777
메카로,2022_Q3,0.19,0.17,1.68,2.18,28.01,11.72,688.08,99273795338,89.51,13069639041,-40.27661452152831,285465285,-30.760955104792263,6.446000000000001,377.075,-35.51878481316029
메카로,2022_Q4,22.73,20.02,4.73,80.93,4286.86,13.54,641.26,152899971903,88.07,53990901173,313.1017008475008,43694397631,15206.37871816883,883.0539999999999,351.12499999999994,7759.740209508165
메카로,2023_Q1,0.23,0.2,3.97,4.06,43.01,16.42,523.28,147811647474,85.89,10802453964,-79.99208435253506,438344720,-98.99679422588262,10.294,288.16499999999996,-89.49443928920884
메카로,2023_Q2,0.91,0.75,36.82,18.73,167.32,21.04,388.79,141974867466,82.62,9103500958,-15.727472772963347,1705445783,289.06497676075577,44.906,214.66500000000002,136.66875199389622
메카로,2023_Q3,0.25,0.24,38.78,5.74,45.85,4.69,1621.6,106028962229,95.52,8137078686,-10.61594079529068,467319549,-72.59839312053933,18.172000000000004,853.8699999999999,-41.607166957915005
메카로,2023_Q4,1.27,1.2,20.77,5.78,231.21,5.42,1323.6,93943647007,94.86,40760860090,400.9274416889914,2356650679,404.29105395717136,52.04600000000001,703.81,402.6092478230814
메카로,2024_Q1,0.17,0.16,9.35,2.41,30.44,5.79,1209.22,92891581910,94.53,12886833769,-68.38429380404176,310287080,-86.83355650606374,8.506,646.085,-77.60892515505276
메카로,2024_Q2,0.19,0.18,1.28,2.54,35.17,5.75,1015.67,86629960632,94.56,14122219916,9.586421064666716,358458716,15.5248603970233,7.872,549.365,12.555640730845008
메카로,2024_Q3,0.9,0.85,4.4,10.55,166.08,5.66,1037.91,85877612897,94.64,16052125227,13.66573614119606,1692816698,372.2487199892776,36.556000000000004,560.6150000000001,192.95722806523685
메카로,2024_Q4,2.87,2.66,6.55,8.77,541.12,7.85,731.8,88106893926,92.72,62858211721,291.5880971030005,5515402196,225.8121332638225,112.394,404.40999999999997,258.7001151834115
메카로,2025_Q1,2.08,1.91,15.39,18.88,398.39,8.86,680.88,92390304892,91.86,21506647803,-65.78546030157752,4060641415,-26.376331757909757,87.33,377.51,-46.080896029743634
엔투텍,2022_Q1,3.3,2.42,15.28,30.6,31.46,36.44,228.49,70873842053,73.29,9379816016,-78.98260327417626,2870241442,-91.45689297223146,16.612000000000002,114.45000000000002,-85.21974812320386
엔투텍,2022_Q3,4.08,2.97,4.87,28.37,38.78,37.67,169.38,53474321742,72.64,12515914228,33.43453865886574,3550800896,23.71087825718878,15.814000000000002,83.33999999999999,28.57270845802726
엔투텍,2022_Q4,1.01,0.9,9.03,4.6,9.82,12.33,343.25,38889151241,89.02,21405514240,71.02637370358944,985029548,-72.25894729525268,5.072,203.80499999999998,-0.6162867958316198
엔투텍,2023_Q1,0.94,0.83,10.26,10.59,9.21,13.44,307.37,39250397716,88.15,8818298449,-58.803613171219936,933538812,-5.227329079066367,6.366,184.32,-32.01547112514315
엔투텍,2023_Q2,19.23,18.15,2.88,210.87,235.23,5.97,895.29,34178492478,94.36,11554142040,31.02462007633964,24364449652,2509.9021635535382,97.272,488.85499999999996,1270.4633918149389
엔투텍,2023_Q3,0.55,0.52,14.35,10.82,6.66,5.0,1321.02,34142934903,95.24,6375525477,-44.82043361654917,689633178,-97.16951054569218,6.580000000000001,703.13,-70.99497208112066
엔투텍,2023_Q4,9.9,9.25,5.59,32.43,107.41,7.06,606.81,37663746124,93.41,34305986615,438.0887699180313,11125550062,1513.256208795685,32.916,343.04999999999995,975.6724893568583
엔투텍,2024_Q1,0.64,0.61,14.93,10.2,6.96,5.4,830.47,35022275698,94.88,7066204418,-79.40241597683607,721001013,-93.5194124426924,6.667999999999999,457.27500000000003,-86.46091420976424
엔투텍,2024_Q2,1.93,1.79,32.43,59.24,20.45,7.67,604.35,42484395208,92.88,3574937140,-49.40795753242813,2117668526,193.71228164973468,23.168,340.945,72.15216205865327
엔투텍,2024_Q3,6.69,6.45,23.43,218.79,66.61,3.73,1410.67,33779038144,96.4,3153467861,-11.789557759888336,6899549756,225.80876899711737,64.39399999999999,749.8050000000001,107.00960561861451
엔투텍,2024_Q4,29.18,26.98,25.87,185.52,243.86,8.13,572.39,37260539496,92.48,13614360273,331.72662202692413,25257893808,266.0803197489109,102.28200000000001,324.305,298.9034708879175
엔투텍,2025_Q1,11.77,11.32,3.35,202.07,110.82,4.0,2247.23,76023210873,96.15,5680329738,-58.276925069588245,11478084426,-54.55644673601204,67.866,1167.69,-56.41668590280014
아이텍,2022_Q1,0.03,0.02,1.14,0.22,1.78,31.07,334.8,66425876725,76.3,15837483414,-75.53724328623383,34511939,-99.57562370214372,0.638,174.48000000000002,-87.55643349418878
아이텍,2022_Q2,0.09,0.07,7.68,0.62,5.49,30.8,340.45,66542587587,76.45,17105845716,8.008610136120463,106802447,209.46521723975,2.79,177.64999999999998,108.73691368793523
아이텍,2022_Q3,20.3,16.24,5.67,148.48,1510.08,24.94,448.22,103896818253,80.04,19794454398,15.717484692880191,29391485748,27419.487215494228,340.154,239.19,13717.602350093553
아이텍,2022_Q4,15.29,12.1,0.94,28.26,1079.13,26.33,378.78,105162768379,79.16,76653831108,287.24902220970023,21662247063,-26.29754327926737,227.144,202.64,130.47573946521644
아이텍,2023_Q1,1.39,1.14,29.49,13.83,96.97,22.26,448.87,106371638873,81.8,15024439208,-80.3996238794228,2078426819,-90.4053036928471,28.564,243.075,-85.40246378613494
아이텍,2023_Q2,3.83,2.68,9.89,29.65,257.51,43.16,234.74,124804204453,69.85,18614516110,23.8949144943021,5519629646,165.56766856269093,60.712,109.13500000000002,94.73129152849651
아이텍,2023_Q3,0.14,0.1,5.86,1.03,9.55,43.15,232.75,126256941342,69.85,19837027605,6.567516919460759,204741290,-96.29066978889836,3.336,108.15,-44.8615764347188
아이텍,2023_Q4,7.15,4.78,8.62,12.66,491.65,49.61,192.96,121599018468,66.84,83264313856,319.7418863046443,10538172914,5047.067752674608,104.97200000000001,80.29,2683.404819489626
아이텍,2024_Q1,3.8,2.66,6.94,25.6,274.01,43.02,199.2,109889101982,69.92,22944395469,-72.4439025478781,5873305280,-44.266379685255565,62.602,91.53999999999999,-58.35514111656683
아이텍,2024_Q2,0.03,0.02,3.41,0.17,1.82,58.07,180.8,138644519588,63.26,22722467561,-0.9672423415986064,39106573,-99.33416413525843,1.09,63.96,-50.15070323842852
아이텍,2024_Q3,2.25,1.54,1.95,14.63,166.22,46.09,199.99,127843778570,68.45,24353468530,7.17792187235593,3562740277,9010.336201026872,37.318,88.13,4508.757061449614
아이텍,2024_Q4,11.88,8.71,7.86,32.29,933.47,36.3,258.52,134061929885,73.37,61956940814,154.4070498117255,20008363581,461.6003981589142,198.842,129.64499999999998,308.0037239853198
아이텍,2025_Q1,1.05,0.8,11.5,12.8,82.92,32.06,272.29,128226313541,75.72,13888090606,-77.58428608072624,1777382134,-91.11680409642392,21.814,141.945,-84.35054508857507
싸이맥스,2022_Q1,3.59,2.5,13.36,11.52,498.1,43.76,198.64,125675456407,69.56,47244952929,-80.49795840615401,5441390557,-77.47632054095837,105.81400000000001,90.34,-78.9871394735562
싸이맥스,2022_Q2,1.62,1.19,12.36,5.08,228.36,36.47,234.6,125368182513,73.28,49140451283,4.012065282081179,2494651740,-54.154150232962216,49.722,117.47,-25.071042475440517
싸이맥스,2022_Q3,3.6,2.52,12.03,9.84,526.8,43.0,255.0,143280890501,69.93,58481258574,19.008387279974823,5754852522,130.6876118106971,110.958,119.465,74.84799954533595
싸이맥스,2022_Q4,5.07,3.45,10.85,4.0,714.79,46.69,211.6,148064514673,68.17,195055846091,233.5356503044195,7808543452,35.686247773492475,147.632,93.195,134.610949038956
싸이맥스,2023_Q1,2.43,1.7,5.42,10.35,344.49,42.9,200.51,129075254264,69.98,36343606595,-81.3675891682608,3763303863,-51.8053029206605,72.878,92.345,-66.58644604446066
싸이맥스,2023_Q2,3.02,2.15,6.66,12.66,440.73,40.66,210.85,132032811197,71.09,38032490717,4.646990984742683,4814595119,27.93532742163265,93.04400000000001,100.31,16.291159203187668
싸이맥스,2023_Q3,0.74,0.54,7.73,3.51,109.39,37.4,226.29,130962302172,72.78,34005785846,-10.587539219986242,1195022926,-75.17916052205427,24.381999999999998,112.13499999999999,-42.88334987102026
싸이맥스,2023_Q4,7.28,5.56,4.54,7.55,1082.6,30.81,264.7,128169756308,76.45,156626583125,360.5880417947275,11826612218,889.6556761121083,221.506,139.765,625.1218589534178
싸이맥스,2024_Q1,3.05,2.31,9.5,11.59,456.55,31.74,265.04,131459699727,75.91,43017529324,-72.53497556690698,4987450001,-57.82858261464644,96.6,138.735,-65.18177909077671
싸이맥스,2024_Q2,2.17,1.7,14.59,9.38,331.67,27.37,368.56,128679414647,78.51,38621840017,-10.218367665638096,3623212253,-27.353412018696243,71.902,196.165,-18.78588984216717
싸이맥스,2024_Q3,3.16,2.5,15.74,13.3,468.28,26.41,312.3,123261161207,79.11,38465255208,-0.4054307327954309,5115586673,41.18926289135621,100.59599999999999,169.29500000000002,20.39191607928039
싸이맥스,2024_Q4,8.87,6.78,14.18,9.34,1410.85,30.94,256.03,129597757151,76.37,165058416302,329.1104151251574,15412505405,201.2851973820912,290.004,135.26,265.1978062536243
싸이맥스,2025_Q1,3.17,2.34,16.14,12.13,508.74,35.03,239.19,138428756498,74.06,45817748440,-72.24149518303307,5557553142,-63.941273686774736,108.50399999999999,121.595,-68.0913844349039
서플러스글로벌,2022_Q1,5.41,2.82,15.94,17.67,248.88,91.58,180.24,192454802666,52.2,52103234775,-74.78507952770464,9205685019,-66.97470373774824,58.144000000000005,24.64,-70.87989163272644
서플러스글로벌,2022_Q2,2.15,1.11,10.64,6.92,101.52,94.21,170.88,204162558880,51.49,54234297897,4.090078343892989,3755091094,-59.20899871927282,24.468,16.97500000000001,-27.559460187689915
서플러스글로벌,2022_Q3,3.26,1.56,13.28,8.04,159.56,108.7,184.34,233115212355,47.92,73427704898,35.38979528683397,5901865172,57.169693737395136,37.14,7.429999999999993,46.279744512114554
서플러스글로벌,2022_Q4,13.85,7.01,13.58,10.99,698.16,97.5,186.07,221545212592,50.63,234921237463,219.93542190830303,25823425552,337.5468567888186,148.718,20.849999999999994,278.7411393485608
서플러스글로벌,2023_Q1,2.02,1.04,13.27,8.04,103.13,93.27,189.1,224381007611,51.74,47461551341,-79.79682388295133,3814647264,-85.22795801696202,25.5,27.150000000000006,-82.51239094995668
서플러스글로벌,2023_Q2,0.19,0.1,2.07,1.22,9.45,86.56,197.91,209984027948,53.6,28593835583,-39.75368529873777,349492816,-90.83813543395556,2.606,39.19499999999999,-65.29591036634666
서플러스글로벌,2023_Q3,1.11,0.61,9.91,5.8,56.94,82.96,196.69,206447805796,54.66,36334673883,27.071703191166808,2105995246,502.5861332726221,14.874,42.715,264.8289182318944
서플러스글로벌,2023_Q4,2.94,1.61,7.85,3.35,150.23,82.0,184.99,201572111749,54.95,166034852561,356.9597984989296,5556667415,163.8499505425759,33.196,37.97,260.40487452075274
서플러스글로벌,2024_Q1,0.56,0.25,2.77,2.58,28.1,118.17,151.85,261285299638,45.84,40330188596,-75.70980551737895,1039225739,-81.29767968126629,6.852000000000001,-19.325000000000003,-78.50374259932262
서플러스글로벌,2024_Q2,2.62,1.38,11.44,6.33,135.71,90.28,170.59,216222367283,52.55,79295357169,96.61538894183256,5019459614,382.9999321254301,31.496000000000002,21.289999999999992,239.80766053363135
서플러스글로벌,2024_Q3,0.27,0.13,2.44,0.77,13.74,109.7,130.25,240250325524,47.69,66214292717,-16.496633496612777,508133282,-89.87673333235429,3.47,-20.730000000000004,-53.18668341448353
서플러스글로벌,2024_Q4,2.52,1.07,5.63,1.93,131.22,134.41,128.07,286808819825,42.66,251619315953,280.007556719546,4853749104,855.2118068109539,28.474,-49.045,567.60968176525
서플러스글로벌,2025_Q1,1.58,0.73,5.73,5.77,81.02,117.23,126.74,245127652528,46.03,51893780562,-79.37607438226513,2996732044,-38.2594365759372,18.966,-30.845000000000013,-58.817755479101166
테스,2022_Q1,5.08,4.38,18.02,14.81,767.59,16.11,475.76,219162712005,86.13,102468983932,-72.68909055403545,15173924935,-79.49137607612579,161.976,264.835,-76.09023331508061
테스,2022_Q2,3.87,3.32,15.35,13.0,580.75,16.38,460.69,217546357784,85.93,88317167853,-13.810828931797904,11480485626,-24.34069843380308,123.258,256.93,-19.075763682800492
테스,2022_Q3,4.89,4.31,16.78,16.09,747.72,13.23,527.71,202772912793,88.32,91847916866,3.9978059745719774,14781001110,28.748918743692165,157.95800000000003,294.78499999999997,16.37336235913207
테스,2022_Q4,15.25,13.9,15.61,13.06,2365.75,9.73,680.01,188969635836,91.13,357991682573,289.7657070386104,46766672131,216.39718976382647,484.71400000000006,375.84,253.08144840121844
테스,2023_Q1,0.11,0.1,6.4,0.93,372.86,8.26,781.18,177568279871,92.37,36279542643,-89.86581409315228,338070989,-99.27711129829162,76.08000000000001,428.515,-94.57146269572195
테스,2023_Q2,4.22,3.85,16.53,23.14,666.5,9.58,678.77,188702833210,91.26,56950003009,56.97552631631173,13175471564,3797.249983789647,142.848,375.435,1927.1127550529793
테스,2023_Q3,1.32,1.24,19.29,14.66,372.86,6.42,1027.58,182190771570,93.97,27705445835,-51.35128293035977,4061145409,-69.17647016068503,81.874,554.355,-60.2638765455224
테스,2023_Q4,0.52,0.49,3.99,1.07,79.22,7.67,931.69,194321555888,92.87,146938072263,430.3580860531566,1565979353,-61.43995855135853,17.058,504.60999999999996,184.45906375089905
테스,2024_Q1,2.33,2.16,5.65,16.36,1405.64,7.52,925.57,185929713688,93.0,42169447997,-71.30121053887098,6899754421,340.6031540442666,286.428,501.76500000000004,134.6509717526978
테스,2024_Q2,4.17,3.86,16.54,21.35,653.59,8.17,828.32,186082838163,92.45,60512548464,43.49855485019618,12920273131,87.25699992562097,139.902,452.21500000000003,65.37777738790858
테스,2024_Q3,0.8,0.72,8.0,4.9,1405.64,11.44,579.18,188788310710,89.74,50792904846,-16.06219513921545,2490439206,-80.72456223835846,284.01200000000006,323.02,-48.39337868878695
테스,2024_Q4,12.9,11.19,16.03,17.77,2157.69,15.32,490.16,183222047838,86.71,240077826420,372.660162177959,42653657309,1612.6961865295978,443.116,273.115,992.6781743537783
테스,2025_Q1,4.71,4.05,19.26,18.77,802.36,16.41,432.18,186067022401,85.91,84496221173,-64.80465421026449,15861232195,-62.8138987470759,169.82999999999998,242.63500000000002,-63.8092764786702
원익IPS,2022_Q1,2.68,1.8,10.56,10.33,439.34,48.79,186.08,705387481286,67.21,208658049883,-83.06762334270663,21564466832,-85.13993903349534,92.942,77.85500000000002,-84.10378118810098
원익IPS,2022_Q2,2.93,1.93,9.27,12.22,497.39,51.77,182.04,768211019173,65.89,199834016320,-4.2289447102318185,24413642965,13.212365300736506,104.748,72.195,4.491710295252344
원익IPS,2022_Q3,5.36,3.82,10.76,16.76,966.38,40.18,205.65,715369052480,71.33,283094424857,41.664782638243466,47433902034,94.29260148517128,200.616,98.31,67.97869206170736
원익IPS,2022_Q4,10.28,7.97,9.64,8.84,1822.15,28.97,239.46,596025062092,77.54,1011484981702,257.2959736713053,89438212718,88.55335294551956,371.776,129.53,172.92466330841245
원익IPS,2023_Q1,0.79,0.6,7.14,4.47,136.8,30.86,228.55,592717072524,76.42,150357335751,-85.1349907837487,6714918297,-92.49211484338106,29.96,121.62500000000001,-88.81355281356488
원익IPS,2023_Q2,0.84,0.63,13.55,5.25,144.04,33.07,217.52,600481254111,75.15,134648817390,-10.447457240805448,7070283976,5.292181725558232,32.862,113.26500000000001,-2.577637757623608
원익IPS,2023_Q3,0.47,0.37,0.64,2.24,82.25,27.87,242.76,552692288713,78.21,179913417895,33.616782815028046,4036941136,-42.90270164956102,17.194,132.61499999999998,-4.642959417266486
원익IPS,2023_Q4,1.56,1.25,2.62,1.96,275.2,25.17,280.38,587550843984,79.89,690337586778,283.7054483512123,13507700947,234.6023757082595,56.517999999999994,154.96499999999997,259.1539120297359
원익IPS,2024_Q1,2.66,2.1,23.47,19.74,457.69,26.46,271.92,583749925730,79.07,113832940992,-83.51053989059318,22465345612,66.31509462747954,101.13199999999999,149.035,-8.59772263155682
원익IPS,2024_Q2,0.83,0.62,1.99,4.54,143.15,33.63,233.89,648726880587,74.84,154901639504,36.07804397752163,7026274477,-68.72394220702809,30.226,120.73500000000001,-16.32294911475323
원익IPS,2024_Q3,0.98,0.74,7.84,4.58,172.15,32.35,240.62,649088900963,75.56,184587020217,19.16401970182726,8449858926,20.260871585076856,37.258,125.74000000000001,19.712445643452057
원익IPS,2024_Q4,2.34,1.85,1.42,2.77,422.71,26.67,281.76,645135490548,78.95,748176487524,305.3245383366857,20748346848,145.5466656864278,86.21799999999999,153.685,225.43560201155674
원익IPS,2025_Q1,0.54,0.4,5.94,3.8,96.06,33.72,245.25,704043529464,74.78,124198201773,-83.39987906008393,4714956861,-77.27550587263056,21.348000000000003,126.29499999999999,-80.33769246635725
한미반도체,2022_Q1,5.83,4.81,33.64,31.05,396.69,21.22,330.18,225872301675,82.5,63191838145,-83.0661791076503,19620043837,-81.21374722131027,94.404,185.12,-82.13996316448029
한미반도체,2022_Q2,10.07,8.12,35.63,29.91,372.44,23.99,318.86,268131399782,80.65,123179513881,94.9294679454525,36841911406,87.77690667807043,91.23400000000001,175.765,91.35318731176147
한미반도체,2022_Q3,9.85,8.17,40.09,48.18,391.22,20.62,374.63,287870737564,82.91,80313448954,-34.799670478007904,38698903648,5.040434035943031,99.502,208.14999999999998,-14.879618221032437
한미반도체,2022_Q4,23.65,20.26,34.15,28.16,947.81,16.75,422.2,266177446666,85.65,327592058714,307.8919072466061,92259257411,138.40276781527905,210.80599999999998,237.175,223.14733753094256
한미반도체,2023_Q1,26.42,22.33,7.82,502.02,1367.96,18.33,279.0,251741097741,84.51,26524032132,-91.90333482559892,133155922030,44.32797939919677,385.31000000000006,163.425,-23.787677713201074
한미반도체,2023_Q2,6.26,5.46,22.78,69.25,349.12,14.66,614.39,258478875420,87.22,49070266014,85.00304090191109,33982989536,-74.47879972747766,90.574,336.145,5.262120587216714
한미반도체,2023_Q3,2.63,2.3,9.3,47.01,150.69,14.2,580.36,242268998536,87.56,31199154510,-36.41943065664507,14668122061,-56.83686967722109,42.386,319.76000000000005,-46.62815016693308
한미반도체,2023_Q4,46.72,36.91,21.74,168.02,2744.7,26.57,304.15,319391328603,79.01,159008528366,409.6565303237123,267167515858,1721.4159573184372,603.6179999999999,165.01,1065.5362438210748
한미반도체,2024_Q1,11.16,9.04,37.13,90.02,715.04,23.37,360.65,311649810791,81.05,77317697365,-51.37512549827959,69601286807,-73.94844706944342,172.478,197.48,-62.6617862838615
한미반도체,2024_Q2,2.08,1.64,44.9,9.57,121.78,26.69,301.01,344503482223,78.93,123477831465,59.70189965964463,11811401699,-83.02990901338897,35.994,163.28,-11.664004676872171
한미반도체,2024_Q3,6.97,5.3,47.62,18.41,395.81,31.57,261.74,402105217641,76.0,208525481067,68.87685715966505,38390586877,225.0298978507377,94.822,137.3,146.9533775052014
한미반도체,2024_Q4,28.22,21.47,45.69,27.31,1579.63,31.43,254.8,407791209288,76.09,558917191547,168.03304262245908,152614498001,297.5310366834536,340.46400000000006,134.015,232.7820396529563
한미반도체,2025_Q1,10.49,7.98,47.24,37.15,566.67,31.47,233.26,362277830686,76.06,147391786483,-73.62904760988987,54748867394,-64.12603775452497,133.906,123.19,-68.87754268220742
피델릭스,2022_Q1,5.91,4.81,16.19,15.36,77.06,23.0,573.91,45556738565,81.3,16625928188,-78.58499662742625,2553090994,-11.974563360755408,23.866,304.60499999999996,-45.27977999409083
피델릭스,2022_Q2,8.64,7.16,12.44,22.6,123.23,20.68,651.95,50772611701,82.86,18064079367,8.65005046778684,4082844461,59.91770252588184,34.814,346.725,34.28387649683434
피델릭스,2022_Q3,6.33,5.18,4.01,18.39,96.4,22.2,603.68,55457146478,81.84,17363422405,-3.878730533480612,3193818203,-21.774678572552165,26.062,320.56,-12.82670455301639
피델릭스,2022_Q4,16.81,14.28,8.66,11.37,248.9,17.73,692.98,51829635137,84.94,72559081230,317.8846746774171,8246655718,158.20679806551908,60.004,371.23,238.04573637146808
피델릭스,2023_Q1,0.46,0.4,3.0,1.7,6.88,16.98,718.39,52162239650,85.49,13439796911,-81.47744337004748,227809847,-97.23754871319828,2.4880000000000004,384.96,-89.35749604162288
피델릭스,2023_Q2,1.43,1.24,0.33,5.42,21.55,15.37,712.85,54117468521,86.68,13165327075,-2.042217139273561,713963842,213.40341578825607,5.994,384.395,105.68059932449125
피델릭스,2023_Q3,1.07,0.92,0.45,4.05,16.32,16.25,675.85,55492003334,86.02,13352746349,1.423582360941844,540739088,-24.262398711222133,4.562,364.685,-11.419408175140145
피델릭스,2023_Q4,2.13,1.85,1.35,2.01,32.05,14.94,712.27,53161670874,87.0,52783978412,295.3042844699363,1061919010,96.38288290340869,7.878,384.695,195.8435836866725
피델릭스,2024_Q1,1.95,1.72,16.27,9.89,28.84,13.35,783.83,51277012847,88.22,9665372820,-81.68881332786644,955551781,-10.016510486990905,11.734,422.675,-45.852661907428676
피델릭스,2024_Q2,0.39,0.34,4.72,1.94,5.86,15.64,776.76,52755148165,86.48,10021470349,3.684260665694628,194027220,-79.69474560583755,2.65,415.98,-38.005242470071465
피델릭스,2024_Q3,2.98,2.43,5.48,11.51,42.92,22.68,657.97,52668946784,81.51,12360093070,23.33612373790399,1422074706,632.9253627403413,13.063999999999998,347.06,328.13074323912264
